r min,r max,DD count,DR count,RR count,Landy Szalay,Pois Error
1.9867999999999997,2.501243269175614,27.0,9,36.0,18.552948385236448,3.7629666712223737
2.501243269175614,3.148891630559852,14.0,27,59.0,4.662129624199298,1.5132677952326332
3.148891630559852,3.9642359554566404,40.0,55,124.0,6.870710396745669,1.2444685828641915
3.9642359554566404,4.9906978563568964,56.0,108,217.0,4.982776918484029,0.7994821946595144
4.9906978563568964,6.282942128901679,78.0,228,502.0,2.6259075577735196,0.4105531855598275
6.282942128901679,7.909787955775735,130.0,429,991.0,2.1256429937876105,0.27413702531922546
7.909787955775735,9.957873910303201,183.0,778,1914.0,1.3659354100605148,0.17489497808213622
9.957873910303201,12.53627194153681,311.0,1601,3745.0,0.9458309785339829,0.11446064579611664
12.53627194153681,15.782296061165722,478.0,2986,6966.0,0.5784563055376457,0.09285037091397916
15.782296061165722,19.868815077072455,791.0,5762,13063.0,0.3140831563820355,0.07729900919894327
19.868815077072455,25.013458817204786,1275.0,10746,24567.0,0.11550962908251412,0.06561821347544201
25.013458817204786,31.49020812630102,2116.0,19094,43661.0,0.02986678382530632,0.06058039904854744
31.49020812630102,39.643985867148025,3242.0,34412,76424.0,-0.18635230355321966,0.04786162920275178
39.643985867148025,49.90902597820472,5248.0,55310,124519.0,-0.16282793366884196,0.04924541566653871
49.90902597820472,62.831998841904316,8262.0,80904,187662.0,-0.05037943410664808,0.055860033287844224
62.831998841904316,79.10112451789968,10080.0,95991,242826.0,0.06549195221651448,0.06267599718920673
79.10112451789968,99.5828242825744,6522.0,78560,226310.0,-0.011997920654406614,0.0581177693732702
99.5828242825744,125.36786237280404,2524.0,28690,84138.0,0.048284379640342746,0.06166378703766722
125.36786237280404,157.8294352380265,142.0,1895,5530.0,-0.06845963751596432,0.07817313066975433
157.8294352380265,198.69630187583152,0.0,1,4.0,-0.2491349480968856,
198.69630187583152,250.14484984749842,0.0,0,0.0,,
250.14484984749842,314.9149999999999,0.0,0,0.0,,
