r min,r max,DD count,DR count,RR count,Landy Szalay,Pois Error
1.9867999999999997,2.501243269175614,1148.0,4091,19884.0,4.716707164934277,0.16872327717076546
2.501243269175614,3.148891630559852,1902.0,8261,40233.0,3.674712962027907,0.10718887012527852
3.148891630559852,3.9642359554566404,2970.0,16217,79054.0,2.7059772814816885,0.06800244502154723
3.9642359554566404,4.9906978563568964,4483.0,32183,155929.0,1.8114125557673808,0.04198945237559365
4.9906978563568964,6.282942128901679,7188.0,63034,308086.0,1.2874066342852288,0.0269798382816186
6.282942128901679,7.909787955775735,12091.0,124192,604911.0,0.9459867541393393,0.02141163621797652
7.909787955775735,9.957873910303201,19900.0,242401,1183136.0,0.6333779047453194,0.017972010050168758
9.957873910303201,12.53627194153681,33412.0,470807,2303171.0,0.4067097474631701,0.015477986842867445
12.53627194153681,15.782296061165722,58371.0,907075,4436864.0,0.27135379764054185,0.013988669224761354
15.782296061165722,19.868815077072455,102303.0,1737978,8480302.0,0.15708723881797898,0.012731397568526051
19.868815077072455,25.013458817204786,177063.0,3279462,16009155.0,0.05766460008424418,0.011637453137573568
25.013458817204786,31.49020812630102,309616.0,6067375,29680916.0,-0.0009139038211829929,0.010992915545964392
31.49020812630102,39.643985867148025,534783.0,10899368,53689094.0,-0.0338828370801561,0.010630159322709375
39.643985867148025,49.90902597820472,936034.0,18939046,93911091.0,-0.019842980896977235,0.01078463945599265
49.90902597820472,62.831998841904316,1603805.0,31490653,156045221.0,0.009872012783163086,0.011111592675764195
62.831998841904316,79.10112451789968,2469448.0,48263556,239133811.0,0.014534975657628502,0.011162899121994422
79.10112451789968,99.5828242825744,3170488.0,63117485,315725620.0,0.005199960628843306,0.01106018622044947
99.5828242825744,125.36786237280404,3272081.0,65561398,328865528.0,0.0015302356235746173,0.011019808341892135
125.36786237280404,157.8294352380265,3244780.0,65267934,327341040.0,-0.002495987935269319,0.010975507920015759
157.8294352380265,198.69630187583152,3289958.0,66914728,338165681.0,-0.005742293532694212,0.010939788913009884
198.69630187583152,250.14484984749842,3411182.0,69007778,346798961.0,-0.006098900061465364,0.010935865181642872
250.14484984749842,314.9149999999999,3392085.0,67935506,340692569.0,0.0017352825694951343,0.01102206446753344
